Product Name;Variations;Rating;Username;Date;Review;Untruthful Opinion Pelabel 1;Untruthful Opinion Pelabel 2;Untruthful Opinion Pelabel 3;Non-Reviews Pelabel 1;Non-Reviews Pelabel 2;Non-Reviews Pelabel 3;Review Length;Burstiness;Maximum Content Similarity;Label Manual;Translated_Review;Tokenized_Review
IH Rak Desktop Storage Rak Meja Stationery Rak Buku Desktop Rak Polaroid Rak Organizer Desktop Desk Organizer;Variasi: 115*20*98CM;1;p*****_;2023-11-20;besi banyak lecet, papan bagian pojok banyak lecet (bukan krn mentok di pasang) tp dtgnya bagian sudutnya di kardus ga ada pelindung jd terkelupas dan penyok sperti itu hampir 5 hari baru dikirim seller, (bukan lama pengiriman dr logistik ya) tp dr sellernya parah bgt.;0;0;0;0;0;0;0;0;1;Asli;besi banyak lecet, papan bagian pojok banyak lecet (bukan krn mentok di pasang) tp dtgnya bagian sudutnya di kardus ga ada pelindung jd terkelupas dan penyok sperti itu hampir 5 hari baru dikirim penjual, (bukan lama pengiriman dr logistik ya) tp dr penjualnya parah bgt.;['besi', 'lecet', 'papan', 'bagian', 'pojok', 'lecet', 'bukan', 'mentok', 'pasang', 'bagian', 'sudut', 'kardus', 'tidak', 'lindung', 'kelupas', 'penyok', 'baru', 'kirim', 'jual', 'bukan', 'lama', 'kirim', 'logistik', 'iya', 'jual', 'parah', 'banget']
IH Cermin Gantung Dinding60cm/ - Bathroom Mirror Cermin Aesthetic Minimalis;Variasi: Hitam-50cm+Rak;1;pdsworlds;2023-12-16;Br di cek di rmh pecahhhh hancurr;0;0;0;0;0;0;1;0;0;Asli;Br di cek di rmh pecahhhh hancurr;['cek', 'rumah', 'pecah', 'hancur']
140cm Meja TV kayu TV SERBAGUNA Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Murah Tv Rak;Variasi: 👍Putih140*30*38cm;3;piramid_clothing;2023-12-25;Emang boleh seribet itu🫠;0;0;0;1;0;1;1;0;0;Asli;Emang boleh seribet itu🫠;['memang', 'susah']
IH Meja Laptop Lipat Adjustable dengan Roda Meja Laptop Roda Meja Kerja Adjustable Meja Belajar Portable;Variasi: 1L Oak 80*40*70-90;2;putri.nuzullina;2023-10-30;My expectation were low but dang it's still too high. Ga berharap banyak karena ini meja dipake buat nyantai diatas kasur tapi 1. Barang po lama tapi pas dateng keadaan kek udh lama ada di gudang belum lagi ada lecet parah yg gabisa ditutupin kecuali pake alas 2. Gadikasih tutor masangnya ya jadi kek main puzzle tuh pas ngerakit sendiri 3. Salah warna, ga kaget karena di penilaian lain juga ada yg komplen salah warna 4. Paling parah salah ukuran, admin mau gmn nih gue chat belum direspon Tolong segera respon chat saya ya, setidaknya saya ingin refund seharga meja yg 60cm, baru nanti saya ubah penilaian saya;0;0;0;0;0;0;1;0;1;Asli;Ekspektasi saya rendah tapi ternyata masih terlalu tinggi. Ga berharap banyak karena ini meja dipake buat nyantai diatas kasur tapi 1. Barang po lama tapi pas dateng keadaan kek udh lama ada di gudang belum lagi ada lecet parah yg gabisa ditutupin kecuali pake alas 2. Gadikasih tutor masangnya ya jadi kek main puzzle tuh pas ngerakit sendiri 3. Salah warna, ga kaget karena di penilaian lain juga ada yg komplen salah warna 4. Paling parah salah ukuran, admin mau gmn nih gue chat belum direspon Tolong segera respon chat saya ya, setidaknya saya ingin pengembalian dana seharga meja yg 60cm, baru nanti saya ubah penilaian saya;['ekspektasi', 'rendah', 'tinggi', 'tidak', 'harap', 'meja', 'pakai', 'santai', 'kasur', 'barang', 'pra', 'pesan', 'lama', 'pas', 'lama', 'gudang', 'belum', 'lecet', 'parah', 'tidak', 'tutup', 'kecuali', 'pakai', 'alas', 'tidak', 'kasih', 'tutorial', 'pasang', 'iya', 'main', 'puzzle', 'pas', 'rakit', 'salah', 'warna', 'tidak', 'kaget', 'nilai', 'komplain', 'salah', 'warna', 'parah', 'salah', 'ukur', 'admin', 'chat', 'belum', 'respon', 'tolong', 'respon', 'chat', 'iya', 'tidak', 'dana', 'harga', 'meja', 'centimeter', 'baru', 'ubah', 'nilai']
IH Meja Bulat Modern  Meja Samping Tamu  Meja Makan Minimalis Tiang Tunggal Meja Kafe;Variasi: 80*80*73CM;1;r*****i;2023-12-22;Mengecewakan;0;0;0;1;1;1;1;0;1;Palsu;Mengecewakan;['kecewa']
IH Meja lipat portabel Meja Belajar Meja kantor besi Meja Pelatihan Serbaguna;Variasi: 100*50CM(（2L）Kuning;2;r*****p;2023-09-12;Besinya ada yg penyok....meja sudutnya pecah...;0;0;0;0;0;0;1;0;0;Asli;Besinya ada yg penyok....meja sudutnya pecah...;['besi', 'penyok', 'meja', 'sudut', 'pecah']
Ihome Meja Belajar 120cm Meja kantor Meja komputer Meja Kamar Tidur Sederhana Dengan Rak Buku Table Computer Table Meja rias Meja Kerja;Variasi: Putih 2 layer/100CM;1;r*****r;2023-12-19;hati2 aja beli disini pesan meja belajar dikirim meja samping,harga jelas beda komplain dimintai bermacam2 syarat sdh di turutin kirim bukti ini itu ttp tdk ada tanggapan baik,maaf pun tidak ada!! intinya nunggu pesanan otomatis terkonfirmasi diterima dr sistem, jd tdk ada komplain pengembalian barang,gpp sih sy rugi tp sesungguhnya anda yg akan merugi besar nntinya.lihat saja,pst nnt dibalas kami sdh minta pesyaratan bla blaa blaa,pdhl mmg ga ada niat baik!!;0;0;0;0;0;0;1;0;0;Asli;hati2 aja beli disini pesan meja belajar dikirim meja samping,harga jelas beda komplain dimintai bermacam2 syarat sdh di turutin kirim bukti ini itu ttp tdk ada tanggapan baik,maaf pun tidak ada!! intinya nunggu pesanan otomatis terkonfirmasi diterima dr sistem, jd tdk ada komplain pengembalian barang,gpp sih sy rugi tp sesungguhnya anda yg akan merugi besar nntinya.lihat saja,pst nnt dibalas kami sdh minta pesyaratan bla blaa blaa,pdhl mmg ga ada niat baik!!;['hati', 'beli', 'pesan', 'meja', 'ajar', 'kirim', 'meja', 'samping', 'harga', 'beda', 'komplain', 'syarat', 'turut', 'kirim', 'bukti', 'tidak', 'tanggap', 'baik', 'maaf', 'tidak', 'inti', 'tunggu', 'pesan', 'otomatis', 'konfirmasi', 'terima', 'sistem', 'tidak', 'komplain', 'barang', 'tidak', 'rugi', 'sungguh', 'rugi', 'balas', 'syarat', 'tidak', 'niat', 'baik']
IH Lemari Laci Kayu Laci Susun 5 Laci-1 Pintu lemari pakaian Laci Minimalis Serbaguna Drawerd laci;Variasi: 6 Laci -- 3 Tingka;1;r7setuoqsn;2023-12-25;pelayanannya jelek banget. Barangnya banyak yg ngelopek sampe ada yg patah juga. dikirim gak ada sekrupnya. udh komplain hampir seminggu blm diproses juga pengiriman sekrupnya. pelayanannya jelek bgt, responnya juga lambat. kapok deh belanja disini gak mau lagi. yakali beli lemari gak da sekrup, dikira lemarinya bisa nempel pake air. jelek🤮;0;0;0;0;0;0;1;0;1;Asli;pelayanannya jelek banget. Barangnya banyak yg ngelopek sampe ada yg patah juga. dikirim gak ada sekrupnya. udh komplain hampir seminggu blm diproses juga pengiriman sekrupnya. pelayanannya jelek bgt, responnya juga lambat. kapok deh belanja disini gak mau lagi. yakali beli lemari gak da sekrup, dikira lemarinya bisa nempel pake air. jelek🤮;['layan', 'jelek', 'banget', 'barang', 'kelupas', 'patah', 'kirim', 'tidak', 'sekrup', 'komplain', 'minggu', 'belum', 'proses', 'kirim', 'sekrup', 'layan', 'jelek', 'banget', 'respon', 'lambat', 'kapok', 'belanja', 'tidak', 'beli', 'lemari', 'tidak', 'sekrup', 'lemari', 'tempel', 'pakai', 'air', 'jelek']
IH Cermin Dinding Gantung Dengan Rak  Kaca Cermin Tebal  Cermin Tempel Dinding Minimalis;Variasi: A：50*70CM+Rak;2;rahma.rc;2023-10-31;Entah siapa yg salah Kurang safety cara packingnya biar pake babble, harusnya disiapin pengiriman pakai kayu Kurir JNE asal lempar akhirnya pesah;0;0;0;0;0;0;0;0;0;Asli;Entah siapa yg salah Kurang aman cara pengemasannya biar pake babble, harusnya disiapin pengiriman pakai kayu Kurir JNE asal lempar akhirnya pesah;['salah', 'kurang', 'aman', 'kemas', 'biar', 'pakai', 'bubble', 'kirim', 'pakai', 'kayu', 'kurir', 'jne', 'lempar', 'pecah']
IH Meja Tulis Minimalis Meja Belajar Anak（Merah Jambu/Biru）Meja Kios Meja Kerja;Variasi: 120CM（Merah Jambu）;1;riaandari18;2023-12-30;Sangat kecewa karna brng dtng tdk ada sekrupnya gmn bs di pasang di konform tanggapanya sangat lambat;0;0;0;0;0;0;0;0;0;Asli;Sangat kecewa karna brng dtng tdk ada sekrupnya gmn bs di pasang di konform tanggapanya sangat lambat;['kecewa', 'barang', 'tidak', 'sekrup', 'pasang', 'konfirmasi', 'tanggap', 'lambat']
Ihome Rak Microwave Rak Oven  Rak Bumbu Rak Dapur Rak Besi Tempat Penyimpanan Multifungsi Dapur Portable Rak Panci Rak Serbaguna;Variasi: 1 layer-K(Kuning);2;rika.oktaviani;2023-09-03;Po nya lama, pas dapet beda warna. Kan kesel,mana banyak baret pula....;0;0;0;0;0;0;0;0;0;Asli;Po nya lama, pas dapet beda warna. Kan kesel,mana banyak baret pula....;['pra', 'pesan', 'lama', 'pas', 'beda', 'warna', 'kesal', 'baret']
IH Rak Besi Siku 5 susun Rak gudang Serbaguna Rak Aquarium 120x40x180CM;Variasi: 3L（60*30*100）⬛;1;rizardhiani;2023-12-29;susah masang nya besi penyangga dg pengaitnya tdk bisa dikaitkan sdh chat penjual hny di  suruh ngikutin sesuai panduan kertas  yg tdk ada penjelasan  .... woey jelasin donk gue tny itu krn ga bisa dipasang;0;0;0;0;0;0;0;0;0;Asli;susah masang nya besi penyangga dg pengaitnya tdk bisa dikaitkan sdh chat penjual hny di  suruh ngikutin sesuai panduan kertas  yg tdk ada penjelasan  .... woey jelasin donk gue tny itu krn ga bisa dipasang;['susah', 'pasang', 'besi', 'sangga', 'kait', 'tidak', 'kait', 'chat', 'jual', 'suruh', 'sesuai', 'pandu', 'kertas', 'tidak', 'tidak', 'pasang']
IH Meja lipat portabel Meja Belajar Meja kantor besi Meja Pelatihan Serbaguna;Variasi: 100*50CM—Putih;2;romibarka;2023-12-23;Produk sesuai harga sih, tapi dalam segi pelayanan kurang, sudah jelas jelas kami konfirmasi ulang di chat untuk pesanan meja warna putih, yang dikirim warna lain, terimakasih jadinya keluar uang lagi untuk cat;0;0;0;0;0;0;0;0;1;Asli;Produk sesuai harga sih, tapi dalam segi pelayanan kurang, sudah jelas jelas kami konfirmasi ulang di chat untuk pesanan meja warna putih, yang dikirim warna lain, terimakasih jadinya keluar uang lagi untuk cat;['produk', 'sesuai', 'harga', 'segi', 'layan', 'kurang', 'konfirmasi', 'ulang', 'chat', 'pesan', 'meja', 'warna', 'putih', 'kirim', 'warna', 'terima', 'kasih', 'uang', 'cat']
IH Meja Belajar Minimalis 120X60cm Meja Kerja Meja Komputer Meja Belajar Meja gaming;Variasi: Putih(120*60*73CM);1;rumaishauma;2023-12-28;menyedihkan;0;0;0;1;0;1;1;0;1;Palsu;menyedihkan;['sedih']
IH Rak Gantungan Baju Kayu Rak Baju Celana Serbaguna lemari pakaian tanpa kain Stand Hanger serbaguna;Variasi: Cokelat 190CM;1;ruthesthermich_;2023-12-02;Beli tp ga dikirim, cuman dikirim meja makan sama kursi 4 biji doang. Di chat ga dibales, sekali dibales malah robot. Ini sampe kesian tau ga si satpam kusuruh cari2 barang yang kukira sampai ternyata enggak. Ga boleh gitu dong kak cari rezekinya. Tolong ya barang saya dikirim gausah dibilang pecah 2 ronde pengiriman. Klo ga minimal balikin duitnya aja;0;0;0;0;0;0;1;1;1;Palsu;Beli tp ga dikirim, cuman dikirim meja makan sama kursi 4 biji doang. Di chat ga dibales, sekali dibales malah robot. Ini sampe kesian tau ga si satpam kusuruh cari2 barang yang kukira sampai ternyata enggak. Ga boleh gitu dong kak cari rezekinya. Tolong ya barang saya dikirim gausah dibilang pecah 2 ronde pengiriman. Klo ga minimal balikin duitnya aja;['beli', 'tidak', 'kirim', 'kirim', 'meja', 'makan', 'kursi', 'biji', 'chat', 'tidak', 'balas', 'balas', 'robot', 'kasihan', 'tidak', 'aman', 'suruh', 'cari', 'barang', 'tidak', 'tidak', 'kakak', 'cari', 'rezeki', 'tolong', 'iya', 'barang', 'kirim', 'tidak', 'bilang', 'pecah', 'ronde', 'kirim', 'tidak', 'minimal', 'uang']
IH Rak Sepatu Kayu Zigzag;Variasi: 6Tingkat(80CM);1;ruthesthermich_;2023-12-02;Beli tp ga dikirim, cuman dikirim meja makan sama kursi 4 biji doang. Di chat ga dibales, sekali dibales malah robot. Ini sampe kesian tau ga si satpam kusuruh cari2 barang yang kukira sampai ternyata enggak. Ga boleh gitu dong kak cari rezekinya. Tolong ya barang saya dikirim gausah dibilang pecah 2 ronde pengiriman. Klo ga minimal balikin duitnya aja;0;0;0;0;0;0;1;1;1;Palsu;Beli tp ga dikirim, cuman dikirim meja makan sama kursi 4 biji doang. Di chat ga dibales, sekali dibales malah robot. Ini sampe kesian tau ga si satpam kusuruh cari2 barang yang kukira sampai ternyata enggak. Ga boleh gitu dong kak cari rezekinya. Tolong ya barang saya dikirim gausah dibilang pecah 2 ronde pengiriman. Klo ga minimal balikin duitnya aja;['beli', 'tidak', 'kirim', 'kirim', 'meja', 'makan', 'kursi', 'biji', 'chat', 'tidak', 'balas', 'balas', 'robot', 'kasihan', 'tidak', 'aman', 'suruh', 'cari', 'barang', 'tidak', 'tidak', 'kakak', 'cari', 'rezeki', 'tolong', 'iya', 'barang', 'kirim', 'tidak', 'bilang', 'pecah', 'ronde', 'kirim', 'tidak', 'minimal', 'uang']
IH 【Kayu padat】Meja makan Minimalis Meja Makan Murah Meja makan kayu solid;Variasi: Kursi — Kayu+Putih;1;ruthesthermich_;2023-12-02;Beli tp ga dikirim, cuman dikirim meja makan sama kursi 4 biji doang. Di chat ga dibales, sekali dibales malah robot. Ini sampe kesian tau ga si satpam kusuruh cari2 barang yang kukira sampai ternyata enggak. Ga boleh gitu dong kak cari rezekinya. Tolong ya barang saya dikirim gausah dibilang pecah 2 ronde pengiriman. Klo ga minimal balikin duitnya aja;0;0;0;0;0;0;1;1;1;Palsu;Beli tp ga dikirim, cuman dikirim meja makan sama kursi 4 biji doang. Di chat ga dibales, sekali dibales malah robot. Ini sampe kesian tau ga si satpam kusuruh cari2 barang yang kukira sampai ternyata enggak. Ga boleh gitu dong kak cari rezekinya. Tolong ya barang saya dikirim gausah dibilang pecah 2 ronde pengiriman. Klo ga minimal balikin duitnya aja;['beli', 'tidak', 'kirim', 'kirim', 'meja', 'makan', 'kursi', 'biji', 'chat', 'tidak', 'balas', 'balas', 'robot', 'kasihan', 'tidak', 'aman', 'suruh', 'cari', 'barang', 'tidak', 'tidak', 'kakak', 'cari', 'rezeki', 'tolong', 'iya', 'barang', 'kirim', 'tidak', 'bilang', 'pecah', 'ronde', 'kirim', 'tidak', 'minimal', 'uang']
IH Rak Buku/Rak Kayu Serbaguna/Mini Portable Kayu Kuat/dan Kokoh Minimalis Rak/Rak Serbaguna Minimalis /Serbaguna Rak buku;Variasi: Putih 72*35*15cm;2;s*****2;2023-08-26;seller juga lupa memasukan paku ke paket saya, sudah bertanggung jawab dan kirimkan lagi secara terpisah (walaupun lama pengirimannya tp gpp saya mikir), tetapi kelihatannya yg dikirim juga varian yg salah, karena pakunya hanya ada 4 sedangkan ada 8 bolongan paku yg perlu diisi.;0;0;0;0;0;0;0;0;0;Asli;penjual juga lupa memasukan paku ke paket saya, sudah bertanggung jawab dan kirimkan lagi secara terpisah (walaupun lama pengirimannya tp gpp saya mikir), tetapi kelihatannya yg dikirim juga varian yg salah, karena pakunya hanya ada 4 sedangkan ada 8 bolongan paku yg perlu diisi.;['jual', 'lupa', 'paku', 'paket', 'tanggung', 'kirim', 'pisah', 'lama', 'kirim', 'tidak', 'mikir', 'kirim', 'varian', 'salah', 'paku', 'bolong', 'paku', 'isi']
IH Rak Besi Siku 5 susun Rak gudang Serbaguna Rak Aquarium 120x40x180CM;Variasi: 👍5L（30*90*180）⬛;2;s*****b;2023-10-01;Pengemasan kurang rapi dan aman;0;0;0;1;0;1;1;0;0;Asli;Pengemasan kurang rapi dan aman;['kemas', 'kurang', 'rapi', 'aman']
IH Meja Belajar Minimalis 120X60cm Meja Kerja Meja Komputer Meja Belajar Meja gaming;Variasi: Putih(100*60*73CM);2;s*****l;2023-10-23;Packing tidak aman!;0;0;0;0;0;0;1;0;0;Asli;Pengemasan tidak aman!;['kemas', 'tidak', 'aman']
IH Rak Gantungan Baju Kayu Rak Baju Celana Serbaguna lemari pakaian tanpa kain Stand Hanger serbaguna;Variasi: Kuning 100CM;2;s*****o;2023-11-20;Saya beli model A dikirim model lain. Taunya pas uda dipasang sama asisten saya soalnya saya diluar kota dan uda mo berakhir masa garansi shopee. Brg beda yauda lah toh saya juga uda pasang, tapi minta maaf aja nggak 😂 Info dari assisten saya, salah satu entah baut atau apa gitu ada yang patah didalem lobang buat ngebaut. Saya juga nggak keliatan apaan karena lobang baut gelap bok !!! Jadi kita puter baut kedalem, bautnya mentok stengah 😂 dan dibilangnya itu salah saya. Ini admin org cina daratan kali ya karena modal google translate tidak ada human touch sama sekali, cape lah kayak ngomong sama robot. Serat kayu juga banyak yang tidak difinishing dimana akhirnya jadi kayunya nancep ke tangan dan kasar Mau gimana brg cuma 269rb Walau ada toko lain bisa kasih kualitas yang lebih better Yah uda terlanjut beli nggak bisa salahin siapa2 Intinya ada brg ada harga;0;0;0;0;0;0;1;1;1;Palsu;Saya beli model A dikirim model lain. Taunya pas uda dipasang sama asisten saya soalnya saya diluar kota dan uda mo berakhir masa garansi shopee. Brg beda yauda lah toh saya juga uda pasang, tapi minta maaf aja nggak 😂 Info dari assisten saya, salah satu entah baut atau apa gitu ada yang patah didalem lobang buat ngebaut. Saya juga nggak keliatan apaan karena lobang baut gelap bok !!! Jadi kita puter baut kedalem, bautnya mentok stengah 😂 dan dibilangnya itu salah saya. Ini admin org cina daratan kali ya karena modal google translate tidak ada human touch sama sekali, cape lah kayak ngomong sama robot. Serat kayu juga banyak yang tidak diselesaikan dimana akhirnya jadi kayunya nancep ke tangan dan kasar Mau gimana brg cuma 269rb Walau ada toko lain bisa kasih kualitas yang lebih baik Yah uda terlanjut beli nggak bisa salahin siapa2 Intinya ada brg ada harga;['beli', 'model', 'kirim', 'model', 'pas', 'pasang', 'asisten', 'kota', 'garansi', 'shopee', 'barang', 'beda', 'pasang', 'maaf', 'tidak', 'informasi', 'asisten', 'salah', 'baut', 'patah', 'lubang', 'baut', 'tidak', 'lubang', 'baut', 'gelap', 'puter', 'baut', 'baut', 'mentok', 'bilang', 'salah', 'admin', 'cina', 'darat', 'iya', 'modal', 'google', 'translate', 'tidak', 'human', 'touch', 'capai', 'bicara', 'robot', 'serat', 'kayu', 'tidak', 'selesai', 'kayu', 'tancap', 'tangan', 'kasar', 'barang', 'toko', 'kasih', 'kualitas', 'baik', 'beli', 'tidak', 'salah', 'inti', 'barang', 'harga']
IH Meja Belajar 120cmMeja Kerja Dengan laci/Meja Komputer/Meja Kerja & Belajar dan Rak Serbaguna Multifungsi;Variasi: PT120cm（2Li+1 pintu）;2;s*****o;2023-07-18;Ga bagus.. ada yang udh terkelupas + koyak juga, jdi ga bagus meja nya udh gitu ini seller nya ga respon chat smpe beberapa hari, trus juga nyampe nya terlambat. Lain kali gausah beli disini lgi deh😞;0;0;0;0;0;0;0;0;0;Asli;Ga bagus.. ada yang udh terkelupas + koyak juga, jdi ga bagus meja nya udh gitu ini penjual nya ga respon chat smpe beberapa hari, trus juga nyampe nya terlambat. Lain kali gausah beli disini lgi deh😞;['tidak', 'bagus', 'kelupas', 'koyak', 'tidak', 'bagus', 'meja', 'jual', 'tidak', 'respon', 'chat', 'lambat', 'tidak', 'beli']
IH Meja lipat portabel Meja Belajar Meja kantor besi Meja Pelatihan Serbaguna;Variasi: 120*60CM—Kuning;1;s*****o;2023-11-20;Barang yg diterima sangat amat buruk yaitu dua barang dengan kondisi yg 1 pinggiran hancur, yg satunya lagi tidak bisa digunakan, kaki terlepas dr meja dan skrup msk ke dlm besi2 itu. Sdh komunikasi via chat tapi tdk ada solusi, mau klaim tapi diliat dari para bad review yg sdh terkena imbasnya jd malas karna percuma dan sia2. Yg amanah ya kalo jualan, didunia blh senang tp ente tanggung jwb di akhirat;0;0;0;0;0;0;1;1;1;Palsu;Barang yg diterima sangat amat buruk yaitu dua barang dengan kondisi yg 1 pinggiran hancur, yg satunya lagi tidak bisa digunakan, kaki terlepas dr meja dan skrup msk ke dlm besi2 itu. Sdh komunikasi via chat tapi tdk ada solusi, mau klaim tapi diliat dari para review jelek yg sdh terkena imbasnya jd malas karna percuma dan sia2. Yg amanah ya kalo jualan, didunia blh senang tp ente tanggung jwb di akhirat;['barang', 'terima', 'buruk', 'barang', 'kondisi', 'pinggir', 'hancur', 'tidak', 'kaki', 'lepas', 'meja', 'sekrup', 'besi', 'komunikasi', 'via', 'chat', 'tidak', 'solusi', 'klaim', 'lihat', 'review', 'jelek', 'imbas', 'malas', 'sia', 'amanah', 'iya', 'jual', 'dunia', 'senang', 'tanggung', 'akhirat']
Ihome Meja Nakas Meja Samping Kamar Tidur Minimalis bedside table;Variasi: A：Kuning（43*30*48）;1;s*****s;2023-12-04;Saya pesan di toko ini 2 barang meja sama jemuran, yang datang cuma meja saja, setelah saya konfirmasi alasannya jemuran hilang di ekspedisi, Katanya mau kirimkan ulang, toko ngasi nomor resi JNE tapi setelah saya cek ga ada pengiman kerumah saya, malah terakhir barang balik lagi, ntah resinya bener alamat saya atau cuma resi orang lain atau cuma resi buatan saja. Lalu saya konfirmasi lagi, katanya ya udah minta nomor rekening nama no rek. Katanya mau di kembalikan uang nya, di tunggu dari tanggal 19 sampai sekarang 4 Desember tidak ada sama sekali uang di kembalikan, kalo di konfirmasi suruh nunggu 3 hari, konfirmasi lagi nunggu satu Minggu, konfirmasi lagi bilang butuh persetujuan konfirmasi lagi kami akan mendorong untuk anda, konfirmasi lagi banyak nertele tele sampai sekarang tidak ada barang yang datang tidak juga uang di kembalikan. Sangat buruk sekali.;0;0;0;0;0;0;1;0;1;Asli;Saya pesan di toko ini 2 barang meja sama jemuran, yang datang cuma meja saja, setelah saya konfirmasi alasannya jemuran hilang di ekspedisi, Katanya mau kirimkan ulang, toko ngasi nomor resi JNE tapi setelah saya cek ga ada pengiman kerumah saya, malah terakhir barang balik lagi, ntah resinya bener alamat saya atau cuma resi orang lain atau cuma resi buatan saja. Lalu saya konfirmasi lagi, katanya ya udah minta nomor rekening nama no rek. Katanya mau di kembalikan uang nya, di tunggu dari tanggal 19 sampai sekarang 4 Desember tidak ada sama sekali uang di kembalikan, kalo di konfirmasi suruh nunggu 3 hari, konfirmasi lagi nunggu satu Minggu, konfirmasi lagi bilang butuh persetujuan konfirmasi lagi kami akan mendorong untuk anda, konfirmasi lagi banyak nertele tele sampai sekarang tidak ada barang yang datang tidak juga uang di kembalikan. Sangat buruk sekali.;['pesan', 'toko', 'barang', 'meja', 'jemur', 'meja', 'konfirmasi', 'alas', 'jemur', 'hilang', 'ekspedisi', 'kirim', 'ulang', 'toko', 'kasih', 'nomor', 'resi', 'jne', 'cek', 'tidak', 'kirim', 'rumah', 'barang', 'resi', 'alamat', 'resi', 'resi', 'konfirmasi', 'iya', 'nomor', 'rekening', 'nama', 'nomor', 'rekening', 'uang', 'tunggu', 'tanggal', 'desember', 'tidak', 'uang', 'konfirmasi', 'suruh', 'tunggu', 'konfirmasi', 'tunggu', 'minggu', 'konfirmasi', 'bilang', 'butuh', 'konfirmasi', 'dorong', 'konfirmasi', 'belit', 'belit', 'tidak', 'barang', 'tidak', 'uang', 'buruk']
